p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
2.51649944592201e-106,1.45853799621223,0.39,0.003,7.87689491568049e-102,4,CX3CR1
2.73728315353098e-105,1.11966907455938,0.366,0.001,8.56796999886732e-101,4,LINC02642
6.42738520659939e-104,1.1573505808147,0.402,0.004,2.01183584351767e-99,4,LRMP
7.29251641461536e-104,1.14241405679055,0.402,0.004,2.28263056293875e-99,4,ALPK1
2.79509128703002e-103,1.40472924082807,0.427,0.007,8.74891523753266e-99,4,MYO1F
1.97469970833949e-102,1.29574086588039,0.427,0.007,6.18100755707344e-98,4,SP100
3.54814335606433e-102,1.77611002258997,0.537,0.018,1.1106043518817e-97,4,PRKCH
5.68447240022096e-102,1.20454227901421,0.366,0.002,1.77929670599316e-97,4,LY86
8.16189351352509e-102,0.990646647036926,0.366,0.002,2.55475428866849e-97,4,LAPTM5
9.34699515087293e-102,1.00274456776959,0.366,0.002,2.92570295217474e-97,4,ITGAM
1.22392123875132e-101,1.22765019751856,0.354,0.001,3.8309958694155e-97,4,AC012150.1
1.88587856477342e-101,1.07486287353568,0.329,0,5.90298849559728e-97,4,AL392172.2
3.2848410127957e-101,1.65328833639932,0.476,0.012,1.02818808541518e-96,4,MSR1
3.31775101253283e-101,0.964945320553089,0.341,0.001,1.0384892444329e-96,4,AC006230.1
8.34659846468837e-101,1.66998199255612,0.695,0.046,2.61256878543211e-96,4,MKNK1
2.93032853308471e-100,0.988093471554202,0.39,0.004,9.17222134140845e-96,4,PGM5
3.18520819307559e-100,2.15024332454571,0.756,0.062,9.97002016514591e-96,4,LHFPL2
6.22193781876614e-100,1.32017480795638,0.39,0.004,1.94752875665199e-95,4,ALOX5
3.33386809999741e-98,1.92044816154095,0.354,0.002,1.04353405398019e-93,4,MRC1
5.11363743054332e-98,0.909136375328926,0.354,0.002,1.60061965213436e-93,4,HCLS1
9.5275397086498e-98,1.78292773490915,0.659,0.041,2.98221520420447e-93,4,LYN
1.00569116455329e-97,1.30687574417034,0.451,0.01,3.14791391416826e-93,4,MYOF
1.29401418861553e-97,0.860271477641748,0.329,0.001,4.05039381178546e-93,4,CD84
4.82301948494689e-97,1.60970028146501,0.524,0.02,1.50965332898323e-92,4,NEDD9
5.87407855403842e-97,1.86434537475414,0.561,0.025,1.83864532819957e-92,4,RASGEF1C
8.63743089492157e-97,1.9064325973434,0.573,0.027,2.7036022444194e-92,4,ARHGAP6
1.63306436532767e-95,3.13311774847198,0.927,0.132,5.11165476991214e-91,4,MEF2C
8.27395584949239e-95,1.3505418279096,0.39,0.006,2.58983092044961e-90,4,CPVL
2.40566122536016e-94,0.786849347955649,0.341,0.002,7.52996020149985e-90,4,FGD2
5.96902522881991e-94,1.38760162547194,0.305,0,1.86836458687292e-89,4,CD69
5.96902522881991e-94,0.773897223953235,0.305,0,1.86836458687292e-89,4,TAL1
7.32203440277511e-94,1.04364148462437,0.317,0.001,2.29186998841264e-89,4,RGS10
7.49192612727266e-94,0.784063134469986,0.329,0.001,2.34504779709761e-89,4,ADCY7
9.94747810159461e-94,1.83944332683464,0.622,0.037,3.11366012058013e-89,4,BNC2
1.67945795909201e-93,1.73608084470721,0.622,0.037,5.2568713577539e-89,4,LRCH1
5.80455042739155e-93,1.44271576776492,0.366,0.004,1.81688232927783e-88,4,CPA6
2.05405503631309e-92,2.53242957964075,0.902,0.122,6.4293976691636e-88,4,CHST11
1.47204829212083e-91,1.56736928801906,0.402,0.008,4.60765835916742e-87,4,RAB20
3.22782722161038e-91,1.02596045806889,0.341,0.003,1.01034219863626e-86,4,ST8SIA4
1.05534609960985e-90,1.24860446965164,0.415,0.01,3.3033388263888e-86,4,AC025569.1
3.30252564624429e-90,0.742184804656309,0.293,0,1.03372355253092e-85,4,C1QC
3.30252564624429e-90,0.721903278417187,0.293,0,1.03372355253092e-85,4,IER3
3.86580444842485e-90,0.76125902736704,0.317,0.001,1.21003545040146e-85,4,TFEC
4.83750009358279e-90,1.06788415304016,0.305,0.001,1.51418590429235e-85,4,CCL3
1.08899706960371e-89,1.43686678606067,0.476,0.017,3.40866972756656e-85,4,SEPTIN6
1.5240863035061e-89,1.17630531023029,0.427,0.011,4.77054253860446e-85,4,TRPM2
2.36636492032548e-88,1.06596923297462,0.341,0.004,7.40695883711078e-84,4,CDKN1A
3.76329724349703e-88,1.40576677160292,0.524,0.025,1.17794967018701e-83,4,RUNX2
1.39581733437462e-87,1.28922972577271,0.561,0.031,4.369047838326e-83,4,A2M
1.36218555857066e-86,1.0930671750879,0.305,0.001,4.26377701688203e-82,4,CH25H
2.51309730205769e-86,2.07622173177061,0.817,0.099,7.86624586517076e-82,4,DIAPH2
2.54642355758008e-86,0.781376020280489,0.293,0.001,7.97056037758141e-82,4,C1QB
3.87536866349347e-86,1.12318504159975,0.354,0.005,1.21302914536009e-81,4,LCP2
5.87192820180366e-86,2.26600592681889,0.744,0.078,1.83797224644656e-81,4,REL
2.35431088292548e-85,1.54930786154539,0.341,0.004,7.36922849464505e-81,4,NLRP1
1.60636182063464e-84,1.24778243319645,0.329,0.004,5.02807313476848e-80,4,LINC01684
3.47893626286135e-84,2.78422093047368,0.866,0.129,1.08894183963823e-79,4,KCNQ3
2.4851806416549e-83,1.20287126847778,0.305,0.002,7.778863926444e-79,4,PLEK
9.2078318587407e-83,0.851507146174967,0.293,0.001,2.88214345010443e-78,4,APOC2
9.78159916801223e-83,0.744971844934838,0.268,0,3.06173835557951e-78,4,HLA-DQB1
2.19110712695272e-81,1.83668189954605,0.622,0.048,6.85838441807469e-77,4,SKAP2
8.44528966927727e-81,1.12630645932877,0.415,0.013,2.64346011938048e-76,4,RNF122
1.22725738980604e-80,2.15353900336114,0.427,0.015,3.84143835583189e-76,4,CCDC26
1.96388819296471e-80,2.05152638716718,0.768,0.092,6.14716643279885e-76,4,AKAP13
1.89632454688122e-79,1.03081210288778,0.293,0.002,5.9356854641929e-75,4,LPAR5
4.25009951587936e-79,0.814157016723067,0.28,0.001,1.3303236494654e-74,4,HLA-DPA1
4.46942895361214e-79,2.36519087983145,0.756,0.09,1.39897595677014e-74,4,SDK1
4.65539397170237e-79,0.832253817948316,0.28,0.001,1.45718486708256e-74,4,AL353138.1
6.80643790752287e-79,1.01442180321627,0.268,0.001,2.13048312943373e-74,4,SLFN11
7.00948143267903e-78,1.57052904942864,0.427,0.016,2.19403778324286e-73,4,TNFRSF10B
2.4904695357918e-77,1.60991802129029,0.476,0.024,7.79541869398192e-73,4,SERPINB9
4.10451538120898e-76,2.37866650968857,0.866,0.155,1.28475435947222e-71,4,SORL1
2.20362127746879e-75,1.49922867102295,0.72,0.07,6.89755496060505e-71,4,DSCAM
3.82592045244479e-75,2.04945664881711,0.793,0.114,1.19755136081975e-70,4,SMAP2
4.58853844141837e-75,0.784909262564619,0.256,0.001,1.43625841754837e-70,4,SLA
1.0639253564067e-74,2.85039302622718,0.89,0.177,3.33019275808862e-70,4,SRGAP2
1.40007443387081e-74,1.24629621357626,0.5,0.029,4.38237298545903e-70,4,PARP14
5.63685703541219e-74,2.04090640035861,0.756,0.102,1.76439262065437e-69,4,USP53
6.68807880771978e-74,1.70196314248337,0.537,0.037,2.09343554760437e-69,4,TGFBR2
7.95765281670736e-74,0.948493915388695,0.378,0.012,2.49082490815757e-69,4,AC120193.1
9.88076116169456e-74,1.974273342434,0.695,0.079,3.09277705122201e-69,4,SH3RF3
1.10708644447269e-73,0.886495827602939,0.341,0.008,3.46529127984398e-69,4,C12orf75
2.23079467688063e-73,1.90552782674326,0.598,0.052,6.98261041810407e-69,4,NCK2
7.66450475770607e-73,2.2899498464221,0.72,0.088,2.39906663420958e-68,4,SOCS6
1.07007236188395e-72,1.70993224998961,0.61,0.052,3.34943349993295e-68,4,TBC1D4
3.46073040696488e-72,1.24235641438736,0.268,0.002,1.08324322468408e-67,4,LIPG
4.09277803067132e-72,1.18915513918938,0.305,0.005,1.28108045138043e-67,4,CTSZ
1.12122811148138e-71,1.7075488971858,0.634,0.062,3.50955611174787e-67,4,USP6NL
1.18838876049585e-71,0.755795685731331,0.256,0.001,3.71977565922806e-67,4,RHOH
1.22388930119569e-71,0.761367306950354,0.305,0.005,3.83089590167263e-67,4,PECAM1
1.44706186726157e-71,2.75274940528439,0.902,0.195,4.52944835071545e-67,4,DLEU1
1.55770478325805e-71,1.03681832032279,0.256,0.001,4.87577174207603e-67,4,NIBAN1
8.29754035185895e-71,1.07679985258627,0.293,0.004,2.59721310553537e-66,4,PRDM1
1.65084673435055e-69,1.19080065426907,0.341,0.01,5.16731536319067e-65,4,GPRIN3
2.94616626223025e-69,0.816095719163093,0.268,0.003,9.2217950174069e-65,4,VAV1
5.62372589695063e-69,0.618580616690513,0.268,0.003,1.76028244300452e-64,4,SH3TC1
1.14586620303756e-68,1.47443904122271,0.402,0.018,3.58667580212786e-64,4,IL1RAP
2.07273984281616e-68,0.784288118140464,0.256,0.002,6.48788298199886e-64,4,IL10RA
3.87747676536364e-68,1.50742804614846,0.622,0.062,1.21368900232647e-63,4,ENTPD1
5.50951056085726e-68,1.44797444195908,0.573,0.05,1.72453190065393e-63,4,DUSP1
1.82717752534615e-67,1.29940959989585,0.463,0.028,5.71924837208599e-63,4,FAM102B
1.88574206558602e-67,1.3130319002167,0.439,0.024,5.90256123949079e-63,4,MIS18BP1
2.97674807310066e-67,0.678924472256645,0.28,0.004,9.31751914361238e-63,4,RCSD1
5.17799559302802e-67,1.14083869496646,0.317,0.008,1.6207644005737e-62,4,ETS2
6.86657507946017e-67,1.79596121438698,0.549,0.045,2.14930666562183e-62,4,PARP8
7.15148554374764e-67,1.92321249833878,0.683,0.087,2.23848649004845e-62,4,CYFIP1
7.44061526153639e-67,0.923312261317692,0.317,0.008,2.3289869830135e-62,4,NABP1
1.163962090798e-66,1.01172267351066,0.341,0.011,3.64331774040683e-62,4,LCP1
5.23285273093476e-66,1.00391872263572,0.366,0.014,1.63793523330989e-61,4,HLA-E
5.88242080239222e-65,0.95225598504847,0.28,0.005,1.84125653535679e-60,4,KCNK13
1.19127228466897e-64,1.29322652221989,0.451,0.028,3.72880137824233e-60,4,THEMIS2
3.3068154172409e-64,1.17628769968254,0.402,0.021,1.03506629375058e-59,4,SH2B3
8.43520382618627e-64,0.683136662394138,0.293,0.007,2.64030314963456e-59,4,CYBA
1.11470938982867e-63,1.20620431892493,0.305,0.008,3.48915186110272e-59,4,TNFAIP3
1.58170978973315e-63,1.54053301265813,0.659,0.08,4.95090981284373e-59,4,MTHFD1L
1.86985041780416e-63,0.69170099720196,0.268,0.004,5.85281879276879e-59,4,HCK
2.04697628615309e-63,2.49563165436752,0.805,0.139,6.40724047328779e-59,4,RAB31
3.19571483545206e-63,0.910734811378643,0.366,0.015,1.00029070064485e-58,4,MIR34AHG
9.16112987702649e-63,1.78321542795422,0.683,0.095,2.86752526280806e-58,4,SLC4A7
1.08161857502235e-62,0.962654343753379,0.329,0.011,3.38557430167746e-58,4,IL13RA1
1.14788718034255e-62,1.25912886779434,0.256,0.004,3.59300166319022e-58,4,LINC02391
3.02732506187571e-62,0.983952503750966,0.293,0.007,9.47583017617717e-58,4,ARID5A
5.62378488551452e-62,1.79069350108066,0.732,0.105,1.7603009070149e-57,4,NR4A2
7.23754483755686e-62,1.55200564662103,0.354,0.015,2.26542390960367e-57,4,PLAUR
4.14861810091602e-61,2.31206537888921,0.561,0.057,1.29855895176772e-56,4,LGMN
2.67002916670678e-60,2.31528595509642,0.585,0.065,8.35745829470889e-56,4,TGFBR1
3.5699976400189e-59,1.86628828866526,0.732,0.125,1.11744496130232e-54,4,SRGAP2C
5.55527722766913e-59,0.749339799679198,0.268,0.006,1.73885732503272e-54,4,OPRM1
1.05225759418605e-57,2.19024917521787,0.866,0.211,3.29367149556174e-53,4,ARHGAP24
4.60532156590382e-57,0.628321275844377,0.268,0.007,1.44151170334356e-52,4,ARPC1B
3.17215307679344e-56,0.753311167073678,0.28,0.008,9.92915634567115e-52,4,MRC2
3.54947271039597e-56,1.88999438949242,0.72,0.114,1.11102045308104e-51,4,PDE3B
2.28102484457911e-55,1.3456915609846,0.366,0.021,7.13983586601707e-51,4,EHD4
3.25674031137132e-55,1.83908886100812,0.78,0.148,1.01939228486234e-50,4,ABR
3.34048310756766e-55,1.7973775218176,0.805,0.172,1.04560461749975e-50,4,ARHGAP26
4.77652254990712e-55,2.38678446574518,0.939,0.327,1.49509932334643e-50,4,FRMD4A
4.94043100121021e-55,2.42686090900002,0.915,0.315,1.54640430768881e-50,4,SFMBT2
5.33257465990281e-55,1.45797754250205,0.378,0.023,1.66914919429618e-50,4,LYVE1
5.61910281840094e-54,1.4188377105001,0.634,0.087,1.75883537318768e-49,4,PLCL2
7.75265284283541e-54,1.32492506994415,0.366,0.021,2.42665786633591e-49,4,MAP3K8
9.89436853190564e-54,0.896585409244939,0.256,0.007,3.09703629417178e-49,4,AL592429.2
3.20130291575766e-53,1.03684767430832,0.268,0.008,1.00203982566131e-48,4,HK2
6.78391711330136e-53,1.7088922895083,0.683,0.11,2.12343389563446e-48,4,AOAH
7.88292753587516e-53,2.74441728456474,0.768,0.167,2.46743514800428e-48,4,SAT1
1.49653623293045e-52,1.75769426305827,0.878,0.242,4.6843080626956e-48,4,DISC1
5.06601440641472e-52,1.29116107256482,0.402,0.03,1.58571316935187e-47,4,CMTM6
6.10382787154602e-52,1.35747640448469,0.634,0.095,1.91055916207262e-47,4,ZNF710
1.31268284605731e-51,1.33483300079441,0.341,0.019,4.10882857644398e-47,4,RNF144B
3.00735395322463e-51,1.56239412661321,0.341,0.019,9.41331860898841e-47,4,SLC2A3
8.38445492055245e-51,1.40943365821858,0.378,0.026,2.62441823468212e-46,4,RILPL2
1.00245151568312e-50,1.00355196893603,0.415,0.032,3.13777348923973e-46,4,ADAP2
2.80421609135847e-50,1.45574511054646,0.646,0.107,8.77747678756115e-46,4,IFNGR1
6.54817761666956e-50,1.00503867771596,0.427,0.035,2.04964507579374e-45,4,TTYH3
8.29831468786164e-50,1.83561524035205,0.878,0.231,2.59745548044757e-45,4,CELF2
3.16095526794593e-49,-4.37678080036305,0.146,0.974,9.89410608419755e-45,4,PCDH9
3.56941931727967e-49,1.4616836510379,0.598,0.083,1.11726394050171e-44,4,NR4A1
3.59788265715424e-49,2.88461134525046,0.805,0.21,1.12617325051585e-44,4,P4HA1
4.00945022679389e-49,1.34306365539189,0.5,0.056,1.25499801548876e-44,4,APAF1
1.8665019552001e-48,2.34261622687372,0.5,0.059,5.84233776997182e-44,4,BAG3
2.66878646822684e-48,1.50795392566617,0.524,0.067,8.35356852419684e-44,4,FMNL3
5.0538955389157e-48,1.70851086561173,0.476,0.051,1.581919842636e-43,4,MSN
7.03725144242005e-48,-3.48918911297026,0.11,0.96,2.2027300739919e-43,4,MAGI2
1.19508075940849e-47,-3.9803614058027,0.037,0.955,3.74072228502453e-43,4,CADM2
6.32079550850901e-47,0.854863014426655,0.305,0.016,1.97847220211841e-42,4,TBC1D9
7.65111323683173e-47,0.881949376733881,0.28,0.012,2.3948749542607e-42,4,TGFB1
7.71876987384768e-47,0.817719982374806,0.256,0.01,2.41605215821306e-42,4,GRASP
1.30246899251962e-46,1.16487603677699,0.427,0.04,4.07685819348568e-42,4,EPB41
1.38702694737826e-46,1.06111309247323,0.317,0.018,4.3415330479887e-42,4,POU2F2
1.83711879529278e-46,0.902967549077931,0.256,0.01,5.75036554114594e-42,4,ZFP36
1.86515956584336e-46,-3.43710640604529,0.037,0.951,5.8381359570463e-42,4,PPP2R2B
5.44979576726211e-46,1.14016582317104,0.378,0.029,1.70584057311071e-41,4,MAN1A1
5.65249687916503e-46,0.97455036443963,0.427,0.042,1.76928804814745e-41,4,MCL1
1.53206791169815e-45,1.95683944875635,0.817,0.235,4.79552577040636e-41,4,MAML3
1.72969549544843e-45,1.56019488213851,0.707,0.152,5.41411987030314e-41,4,RAPGEF1
2.04962171802167e-45,1.29592025270878,0.402,0.037,6.41552093957963e-41,4,RGS2
2.20724983104556e-45,0.754335517036603,0.256,0.01,6.9089126961557e-41,4,IKBIP
3.19996776728296e-45,0.700973766837119,0.317,0.019,1.00162191083724e-40,4,STAMBPL1
5.65917869222049e-45,2.02256145412318,0.927,0.466,1.77137952245194e-40,4,MEF2A
7.56047705027342e-45,1.17343440770447,0.28,0.014,2.36650492150608e-40,4,NRP2
7.62813998873248e-45,2.09226571847266,0.927,0.466,2.38768409787315e-40,4,LDLRAD4
1.91853614144255e-44,2.10289443881667,0.841,0.269,6.00520997632932e-40,4,HDAC9
2.9988879589836e-44,1.46647066290616,0.561,0.084,9.38681920041457e-40,4,ZFP36L1
4.18582923584316e-44,2.04313858678831,0.902,0.431,1.31020640911127e-39,4,FOXN3
8.63336582240852e-44,1.12513667958552,0.366,0.03,2.70232983607209e-39,4,RUBCNL
1.7424254191567e-43,1.40079108678762,0.5,0.067,5.45396580450238e-39,4,ITGB5
4.50473068997262e-43,1.9637095331555,0.793,0.23,1.41002575326833e-38,4,PAG1
5.59233606109698e-43,-2.46135798006632,0.293,0.96,1.75045711048397e-38,4,DLG2
5.65514229642793e-43,1.95491628663305,0.439,0.048,1.77011609020491e-38,4,NR4A3
6.23066617172371e-43,1.87235297538805,0.963,0.854,1.95026081841124e-38,4,DOCK4
6.25755594168327e-43,1.92514410347139,0.573,0.095,1.95867758530628e-38,4,LPCAT2
6.94319785083693e-43,0.752934400324253,0.256,0.012,2.17329035929047e-38,4,OTUD1
7.58395341702693e-43,1.21699787111331,0.439,0.048,2.3738532590636e-38,4,RREB1
8.47288906835231e-43,1.77491403366511,0.695,0.163,2.65209900728496e-38,4,ETV6
1.45466890507483e-42,-3.18543487611129,0.037,0.905,4.55325913977472e-38,4,NCAM2
2.55741147442357e-42,0.938622423843602,0.329,0.024,8.00495365609322e-38,4,LPCAT1
4.65323236072416e-42,1.51295839633906,0.329,0.025,1.45650826123027e-37,4,AC131944.1
5.12968063994049e-42,1.56880127117422,0.524,0.078,1.60564133710777e-37,4,RIPK2
6.65512550381158e-42,1.92699436137238,0.683,0.163,2.08312083394806e-37,4,GNA13
9.88779550222473e-42,1.29286516003047,0.451,0.053,3.09497887015136e-37,4,SMAD3
1.43858473779695e-41,0.946358998793584,0.39,0.037,4.50291408777823e-37,4,DLEU7
5.42070086442862e-41,1.25832165240688,0.488,0.066,1.6967335775748e-36,4,APMAP
6.90322310191679e-41,1.25598100729015,0.549,0.084,2.16077786313097e-36,4,CACNA1D
7.28876176957611e-41,-2.16013577997496,0.159,0.935,2.28145532149502e-36,4,ANK2
8.05410892330557e-41,1.64978220909134,0.366,0.034,2.52101663408388e-36,4,ZFPM2-AS1
1.43423814535005e-40,0.9653362870528,0.415,0.045,4.48930881876021e-36,4,ZNF124
1.87575498292187e-40,0.987049064788649,0.378,0.036,5.87130067204373e-36,4,DAGLB
3.16782317809156e-40,1.45449940700602,0.573,0.103,9.91560332974438e-36,4,MCF2L
5.85568434975993e-40,1.62541319931331,0.524,0.082,1.83288775831836e-35,4,MIR646HG
6.19017127971486e-40,1.88056724264472,0.951,0.667,1.93758551226355e-35,4,PLXDC2
6.71850778978977e-40,1.39527563523167,0.402,0.043,2.1029601232821e-35,4,LINC00278
7.2590405497195e-40,1.32455120314496,0.451,0.056,2.2721522824677e-35,4,FMN1
7.61521271212803e-40,-2.29260933440028,0.037,0.892,2.38363773102319e-35,4,NCAM1
8.02767665785064e-40,2.85048441995397,0.866,0.375,2.51274307067383e-35,4,HSPH1
1.16353033975255e-39,0.766226347654886,0.366,0.033,3.64196631645946e-35,4,RBMS1
1.25063739878092e-39,0.841025007596669,0.268,0.015,3.91462012192415e-35,4,GCNT2
1.5733844835418e-39,0.796426422118041,0.378,0.037,4.92485077193419e-35,4,IL6R
1.93431255332817e-39,0.982148951523538,0.39,0.041,6.0545917231725e-35,4,HECA
2.11664876192802e-39,1.61386801613342,0.451,0.06,6.6253222897109e-35,4,SDCBP
2.46673364776385e-39,1.70034264716417,0.902,0.409,7.72112299086561e-35,4,ITPR2
3.38161959451254e-39,-3.23085630873996,0.024,0.862,1.05848074927837e-34,4,LSAMP
4.84489706126421e-39,1.31844051342587,0.39,0.041,1.51650122914631e-34,4,FAR2
6.14615977154728e-39,-1.80231250141799,0.402,0.966,1.92380947009201e-34,4,DST
6.75134542401026e-39,1.57935672500564,0.707,0.169,2.11323863116945e-34,4,OXR1
1.50735345728274e-38,1.12096065739692,0.354,0.032,4.71816705664071e-34,4,UBASH3B
1.69911875270809e-38,0.933538382893595,0.28,0.018,5.3184116078516e-34,4,PARVB
1.95467767841396e-38,-2.32447789602721,0.195,0.914,6.11833660120352e-34,4,NPAS3
5.65256959836372e-38,1.81502143716855,0.805,0.274,1.76931080998383e-33,4,BMP2K
6.01614070028432e-38,1.26011119951572,0.488,0.073,1.88311220059599e-33,4,KLF6
8.01802620006057e-38,-2.52105553656903,0.049,0.857,2.50972238088096e-33,4,CTNND2
1.12931117011718e-37,0.821084169023257,0.293,0.021,3.53485689358378e-33,4,PLSCR1
1.27684469707172e-37,1.13955616891569,0.415,0.05,3.99665158630418e-33,4,MOB1B
3.35266100065828e-37,1.37066122963194,0.427,0.054,1.04941641981605e-32,4,AC008050.1
4.00964063340595e-37,-2.13794855279752,0.232,0.899,1.2550576146624e-32,4,DNM3
6.54802830642782e-37,-2.25909143872779,0.207,0.898,2.04959834019497e-32,4,PHLPP1
8.17285091598713e-37,0.991790876435341,0.524,0.082,2.55818406521313e-32,4,PRKAG2
2.98187521839478e-36,0.888537341889992,0.293,0.023,9.3335676210975e-32,4,ZNF267
3.58797787947002e-36,-3.2107143896978,0.012,0.823,1.12307295605291e-31,4,FRMD5
4.87817741478612e-36,-2.69968918041342,0,0.818,1.5269183126022e-31,4,MAP7
6.31256154230572e-36,1.12184366141013,0.378,0.043,1.97589488835711e-31,4,RASSF3
7.46570043056358e-36,1.56460621788496,0.671,0.177,2.33683889177071e-31,4,NRIP1
1.03279929855541e-35,-3.13287930623371,0.061,0.828,3.2327650844083e-31,4,PTPRD
1.57971248848368e-35,1.52229738659736,0.476,0.077,4.94465806020275e-31,4,SIPA1L2
1.73893735097201e-35,-2.04695465897,0.049,0.838,5.44304780227749e-31,4,CDC42BPA
1.96251739988902e-35,-2.42255247408228,0.024,0.826,6.14287571339262e-31,4,GPM6B
2.11323089854494e-35,1.1614614031096,0.524,0.088,6.61462403553552e-31,4,LRRFIP1
2.19602042597026e-35,-4.19166482959052,0.024,0.816,6.8737635353295e-31,4,IL1RAPL1
2.59800143192464e-35,-2.63384285165635,0.073,0.836,8.13200428206731e-31,4,TMTC2
4.17460469810316e-35,1.63415691298167,0.732,0.229,1.30669301655327e-30,4,ZFHX3
4.50960167490021e-35,1.41673714576856,0.488,0.082,1.41155042026052e-30,4,HERPUD1
5.06789634035301e-35,-2.27287799019963,0.085,0.842,1.5863022334939e-30,4,AGAP1
5.33429598300927e-35,0.726891062260435,0.305,0.026,1.66968798564173e-30,4,DHRS3
6.36735983284578e-35,0.583459981759918,0.28,0.021,1.99304730127906e-30,4,FOSB
7.90494810078362e-35,1.38080731078109,0.549,0.108,2.47432780502628e-30,4,PSMA1
8.24420339306329e-35,1.23216976613515,0.476,0.076,2.58051810406274e-30,4,TBC1D1
1.31869673900254e-34,1.47379366930771,0.561,0.111,4.12765266275185e-30,4,FAM49A
1.92982451416682e-34,0.613050344560689,0.305,0.026,6.04054371179355e-30,4,RCBTB2
